exception_id,exception_type,domain,source_system,region,asset_class,missing_field_count,age_days,break_amount,price_movement_pct,duplicate_flag,currency_mismatch_flag,refresh_delay_hours,severity,root_cause,owner,sla_hours,resolution_label,created_at
EXC0000822,Missing Client Mapping,Client Data,IBOR,APAC,ETF,1,6,1485.36,1.28,0,0,13,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-04-09
EXC0000823,Price Outlier,Pricing,ABOR,APAC,Government Bond,1,20,3563.8,24.57,0,0,7,High,Price Outlier pattern detected from source controls,Pricing Control,24,Escalated,2026-04-27
EXC0000824,Missing Client Mapping,Client Data,IBOR,Americas,Equity,4,8,3344.4,5.94,0,0,12,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Escalated,2026-04-08
EXC0000825,Performance Return Outlier,Positions,Aladdin,Americas,Corporate Bond,1,16,28196.6,32.1,0,0,4,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Open,2026-04-30
EXC0000826,Stale Price,Pricing,Murex,Americas,Corporate Bond,0,3,999.81,-0.41,0,0,36,Low,Stale Price pattern detected from source controls,Pricing Control,72,Resolved,2026-04-17
EXC0000827,Performance Return Outlier,Positions,Aladdin,Americas,Derivative,1,14,37468.78,18.72,0,0,1,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Suppressed,2026-03-23
EXC0000828,Invalid Currency,Reference Data,Custodian,Americas,Government Bond,0,12,742.32,3.36,0,1,0,Low,Invalid Currency pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-10
EXC0000829,Delayed Source Load,Source Control,IBOR,EMEA,Government Bond,1,9,2420.74,1.86,0,0,40,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-05-16
EXC0000830,Trade Match Break,Trades,Bloomberg,APAC,Derivative,1,5,50014.47,-1.25,0,0,17,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-05-12
EXC0000831,Delayed Source Load,Source Control,ABOR,EMEA,Derivative,0,12,1135.81,-0.88,0,0,78,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Open,2026-03-28
EXC0000832,Position Reconciliation Break,Positions,Custodian,EMEA,ETF,1,9,65767.96,2.82,0,0,13,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Suppressed,2026-04-14
EXC0000833,Stale Price,Pricing,Refinitiv,APAC,Corporate Bond,1,6,3656.08,2.77,0,0,36,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Suppressed,2026-03-25
EXC0000834,Unknown / Needs SME Review,Reference Data,SimCorp,APAC,Equity,1,11,497.86,0.79,0,0,5,Low,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-26
EXC0000835,Unknown / Needs SME Review,Reference Data,IBOR,APAC,Government Bond,1,5,2882.23,4.79,0,0,8,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-22
EXC0000836,Stale Price,Pricing,Aladdin,APAC,Derivative,0,14,725.64,5.23,0,0,37,Low,Stale Price pattern detected from source controls,Pricing Control,72,Escalated,2026-04-27
EXC0000837,Position Reconciliation Break,Positions,Murex,Americas,Government Bond,0,0,71968.11,5.2,0,0,1,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-03-29
EXC0000838,Unknown / Needs SME Review,Reference Data,Aladdin,APAC,Derivative,0,5,3336.8,5.21,0,0,16,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-17
EXC0000839,Position Reconciliation Break,Positions,Aladdin,EMEA,Equity,1,10,144325.03,1.46,0,0,6,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Resolved,2026-04-01
EXC0000840,Position Reconciliation Break,Positions,SimCorp,EMEA,Equity,1,2,130518.97,-1.84,0,0,10,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-02
EXC0000841,Stale Price,Pricing,ABOR,APAC,Government Bond,1,4,2220.59,0.69,0,0,30,Low,Stale Price pattern detected from source controls,Pricing Control,72,Resolved,2026-05-05
EXC0000842,Trade Match Break,Trades,ABOR,Americas,Corporate Bond,1,9,88425.63,1.21,0,0,0,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-04-03
EXC0000843,Position Reconciliation Break,Positions,Custodian,APAC,Equity,1,10,13126.92,-0.07,0,0,12,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Suppressed,2026-05-09
EXC0000844,Invalid Currency,Reference Data,ABOR,APAC,Derivative,1,7,3686.31,0.55,0,1,8,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Escalated,2026-04-19
EXC0000845,Position Reconciliation Break,Positions,Refinitiv,EMEA,Corporate Bond,1,17,14014.49,-1.39,0,0,13,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-13
EXC0000846,Duplicate Record,Trades,Murex,EMEA,Corporate Bond,0,11,127279.17,3.29,1,0,17,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-05-16
EXC0000847,Missing Reference Data,Reference Data,Aladdin,Americas,Government Bond,4,8,743.42,5.57,0,0,17,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-17
EXC0000848,Missing Client Mapping,Client Data,Custodian,APAC,Derivative,2,11,1442.56,7.45,0,0,1,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-05-07
EXC0000849,Missing Reference Data,Reference Data,Refinitiv,APAC,Equity,2,7,2642.62,2.12,0,0,5,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-06
EXC0000850,Duplicate Record,Trades,Bloomberg,EMEA,Corporate Bond,1,1,104026.64,1.07,1,0,4,High,Duplicate Record pattern detected from source controls,Trade Support,24,Escalated,2026-04-21
EXC0000851,Delayed Source Load,Source Control,ABOR,EMEA,ETF,0,9,2882.13,1.41,0,0,71,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-05-12
EXC0000852,Missing Client Mapping,Client Data,ABOR,EMEA,ETF,1,7,2439.57,4.9,0,0,9,Medium,Missing Client Mapping pattern detected from source controls,Client Data Ops,48,Resolved,2026-03-21
EXC0000853,Stale Price,Pricing,Custodian,Americas,Equity,0,10,1563.3,4.86,0,0,69,Low,Stale Price pattern detected from source controls,Pricing Control,72,Open,2026-05-02
EXC0000854,Delayed Source Load,Source Control,ABOR,Americas,Equity,1,11,1899.26,0.9,0,0,77,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-04-17
EXC0000855,Missing Reference Data,Reference Data,SimCorp,Americas,ETF,3,5,1904.72,4.51,0,0,16,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-09
EXC0000856,Missing Reference Data,Reference Data,Aladdin,Americas,Corporate Bond,1,10,2574.19,1.9,0,0,1,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Open,2026-04-01
EXC0000857,Delayed Source Load,Source Control,SimCorp,APAC,Equity,1,13,3285.04,-0.34,0,0,86,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-04-13
EXC0000858,Stale Price,Pricing,Aladdin,EMEA,Derivative,1,5,17982.38,1.11,0,0,81,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Resolved,2026-04-10
EXC0000859,Trade Match Break,Trades,ABOR,EMEA,ETF,1,0,59945.71,5.76,0,0,18,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Open,2026-04-29
EXC0000860,Performance Return Outlier,Positions,Custodian,Americas,Government Bond,1,4,117567.17,21.49,0,0,5,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Resolved,2026-04-30
EXC0000861,Stale Price,Pricing,Refinitiv,Americas,Government Bond,1,10,393.49,0.23,0,0,30,Low,Stale Price pattern detected from source controls,Pricing Control,72,Resolved,2026-05-11
EXC0000862,Missing Client Mapping,Client Data,Refinitiv,APAC,Derivative,3,15,586.18,3.84,0,0,18,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-03-21
EXC0000863,Duplicate Record,Trades,Aladdin,EMEA,ETF,1,14,25763.93,3.28,1,0,14,High,Duplicate Record pattern detected from source controls,Trade Support,24,Open,2026-03-29
EXC0000864,Trade Match Break,Trades,IBOR,Americas,Government Bond,1,17,71663.44,0.73,0,0,13,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Suppressed,2026-05-06
EXC0000865,Position Reconciliation Break,Positions,Murex,APAC,Government Bond,1,10,51085.31,-0.37,0,0,13,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Escalated,2026-03-31
EXC0000866,Trade Match Break,Trades,SimCorp,EMEA,Government Bond,0,19,25777.19,-1.28,0,0,14,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Resolved,2026-04-09
EXC0000867,Delayed Source Load,Source Control,Bloomberg,EMEA,Corporate Bond,1,21,1006.63,-2.61,0,0,63,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-05-11
EXC0000868,Delayed Source Load,Source Control,ABOR,EMEA,Government Bond,1,0,2602.83,-0.14,0,0,69,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Resolved,2026-05-05
EXC0000869,Trade Match Break,Trades,ABOR,EMEA,ETF,0,3,4555.83,1.06,0,0,4,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Resolved,2026-04-05
EXC0000870,Invalid Currency,Reference Data,Bloomberg,APAC,ETF,1,8,1310.59,4.65,0,1,18,Low,Invalid Currency pattern detected from source controls,Reference Data Ops,72,Resolved,2026-03-22
EXC0000871,Position Reconciliation Break,Positions,Aladdin,Americas,Corporate Bond,1,9,28088.87,3.56,0,0,7,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-05-11
EXC0000872,Missing Client Mapping,Client Data,IBOR,EMEA,Derivative,4,4,1271.15,1.99,0,0,18,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-03-24
EXC0000873,Missing Reference Data,Reference Data,Bloomberg,Americas,Corporate Bond,4,6,674.86,-3.18,0,0,6,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Open,2026-04-22
EXC0000874,Trade Match Break,Trades,ABOR,Americas,ETF,1,0,61310.49,2.24,0,0,3,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Resolved,2026-03-26
EXC0000875,Trade Match Break,Trades,Bloomberg,APAC,Government Bond,1,19,54320.18,-2.61,0,0,6,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Escalated,2026-04-22
EXC0000876,Duplicate Record,Trades,Murex,Americas,Derivative,1,17,50151.28,3.68,1,0,11,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Escalated,2026-05-02
EXC0000877,Stale Price,Pricing,ABOR,Americas,ETF,0,3,3883.24,3.75,0,0,31,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Open,2026-04-25
EXC0000878,Position Reconciliation Break,Positions,Aladdin,EMEA,ETF,0,8,35473.75,1.63,0,0,0,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-19
EXC0000879,Unknown / Needs SME Review,Reference Data,IBOR,Americas,ETF,1,11,1571.65,3.54,0,0,1,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-29
EXC0000880,Missing Reference Data,Reference Data,IBOR,EMEA,Equity,4,9,1439.56,4.04,0,0,5,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-03
EXC0000881,Position Reconciliation Break,Positions,Bloomberg,Americas,Derivative,0,9,32795.25,1.77,0,0,14,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-04-21
EXC0000882,Stale Price,Pricing,Murex,Americas,ETF,0,12,1618.09,1.14,0,0,79,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Escalated,2026-05-01
EXC0000883,Duplicate Record,Trades,ABOR,Americas,Equity,0,20,24089.18,-1.82,1,0,9,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-04-07
EXC0000884,Price Outlier,Pricing,Bloomberg,APAC,Corporate Bond,1,11,1015.85,10.76,0,0,19,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-05-03
EXC0000885,Performance Return Outlier,Positions,ABOR,EMEA,Equity,0,12,20693.92,12.78,0,0,3,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Resolved,2026-04-30
EXC0000886,Trade Match Break,Trades,IBOR,Americas,Equity,0,5,26463.03,-1.02,0,0,3,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Open,2026-04-02
EXC0000887,Unknown / Needs SME Review,Reference Data,Custodian,APAC,Government Bond,1,10,2523.17,-0.33,0,0,13,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Escalated,2026-04-15
EXC0000888,Missing Reference Data,Reference Data,Murex,APAC,ETF,1,14,1747.1,-3.4,0,0,15,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-31
EXC0000889,Delayed Source Load,Source Control,Custodian,Americas,ETF,1,12,1218.25,3.95,0,0,63,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Escalated,2026-04-28
EXC0000890,Price Outlier,Pricing,Bloomberg,Americas,Derivative,0,10,3073.8,20.3,0,0,3,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-04-02
EXC0000891,Stale Price,Pricing,Custodian,Americas,Equity,0,15,5803.77,4.4,0,0,90,High,Stale Price pattern detected from source controls,Pricing Control,24,Resolved,2026-03-22
EXC0000892,Delayed Source Load,Source Control,Refinitiv,Americas,ETF,1,4,1217.05,3.5,0,0,59,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Resolved,2026-05-19
EXC0000893,Price Outlier,Pricing,SimCorp,EMEA,Corporate Bond,1,0,759.61,7.48,0,0,11,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-04-08
EXC0000894,Duplicate Record,Trades,Custodian,APAC,Equity,1,6,27616.98,3.49,1,0,7,High,Duplicate Record pattern detected from source controls,Trade Support,24,Resolved,2026-03-25
EXC0000895,Missing Client Mapping,Client Data,ABOR,APAC,Derivative,2,5,1830.5,1.88,0,0,6,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-03-29
EXC0000896,Trade Match Break,Trades,Murex,APAC,Equity,1,20,42233.79,4.76,0,0,3,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Open,2026-04-26
EXC0000897,Missing Reference Data,Reference Data,IBOR,APAC,Corporate Bond,2,5,4081.43,0.23,0,0,5,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Open,2026-04-24
EXC0000898,Performance Return Outlier,Positions,Refinitiv,Americas,Government Bond,0,20,34795.98,4.55,0,0,15,Critical,Performance Return Outlier pattern detected from source controls,Reconciliation,8,Resolved,2026-05-01
EXC0000899,Duplicate Record,Trades,ABOR,APAC,Corporate Bond,1,9,19872.9,0.8,1,0,9,High,Duplicate Record pattern detected from source controls,Trade Support,24,Resolved,2026-05-04
EXC0000900,Performance Return Outlier,Positions,Murex,EMEA,Equity,0,15,36159.13,11.17,0,0,18,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Resolved,2026-04-01
EXC0000901,Missing Client Mapping,Client Data,ABOR,Americas,Corporate Bond,4,12,24236.14,-0.08,0,0,10,High,Missing Client Mapping pattern detected from source controls,Client Data Ops,24,Escalated,2026-05-15
EXC0000902,Missing Client Mapping,Client Data,ABOR,APAC,ETF,4,0,1623.87,4.72,0,0,12,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Escalated,2026-04-23
EXC0000903,Duplicate Record,Trades,ABOR,APAC,Equity,1,20,94637.24,-1.91,1,0,14,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-03-31
EXC0000904,Missing Reference Data,Reference Data,Refinitiv,APAC,Equity,4,10,1479.52,1.75,0,0,3,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-07
EXC0000905,Delayed Source Load,Source Control,ABOR,EMEA,Corporate Bond,0,12,2591.61,1.05,0,0,75,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Open,2026-04-08
EXC0000906,Delayed Source Load,Source Control,Refinitiv,APAC,Derivative,1,5,1545.67,-1.05,0,0,95,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Resolved,2026-04-21
EXC0000907,Invalid Currency,Reference Data,Murex,Americas,Equity,0,3,3416.33,-0.16,0,1,10,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Open,2026-03-31
EXC0000908,Delayed Source Load,Source Control,Murex,EMEA,ETF,1,0,1674.81,2.76,0,0,86,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Resolved,2026-04-27
EXC0000909,Stale Price,Pricing,Custodian,APAC,Corporate Bond,1,11,2704.85,0.66,0,0,43,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Resolved,2026-04-09
EXC0000910,Price Outlier,Pricing,IBOR,APAC,Government Bond,0,6,987.53,14.11,0,0,13,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Open,2026-05-18
EXC0000911,Stale Price,Pricing,ABOR,APAC,Corporate Bond,0,9,955.93,3.74,0,0,49,Low,Stale Price pattern detected from source controls,Pricing Control,72,Resolved,2026-05-17
